id,comment
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hRIHwNH0NJ,@yuuyuu Actually North Korea was better off economically than South Korea and stronger up to the 1980s.  After the Cold War and Soviet Collapse and with the Miracle on the Han River...the gap grew exponentially between both...so half is North Korea from the 1950s to 1980s and South Korea from 1980s to 2020s.  China has tried to convince North Korea to change but frankly North Koreans don't really like the Chinese or Japanese.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hQbdP8SoIz,@yuuyuu why? Because you don't want people to read more about it? Because you're too lazy to read about? Why would I be trolling? You can't even say I lied about anything.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hQRKWrREg5,"@Richard Chester 

I hope you're just a troll."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hQHYxda6Q_,"@yuuyuu didn't call a genocide what it is, cus he's a op you fell for."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hQE2kf4Kbc,"@Richard Chester 

I hope you aren't implying that Americans together with South Koreans defending the South Korea against Norths invasion was somehow unjustified."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hQDdJHznI7,"@MithunOnThe.Net 

I respect Vietnam a lot for remembering it's history, but also learning to move towards the future at the same time and cultivate good relationship with USA."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hPxUZoTd0M,"@MithunOnThe.Net I didn't see anything about Juje, I didn't see anything about the multiple unpopular governments installed by the US. The US had dissolved an already formed independent government called the PRK, but the US didn't like how elections turned out. He didn't call the bombing the genocide that it was. You don't glass 85% of structures to liberate people."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hPwu-mvhyg,@Richard Chester what on earth are talking about?! Johnny mentioned the massive bombing of North Korean cities as the prime reason...that was the entire first half of the video!
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hPkNJQOKbU,It helps that johnny doesn't mention South Korea or acknowledge the us bombing genocide campaign
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hPaPdVCVji,"I've been to Vietnam too and visited the War Genocide museum in Ho Chi Minh City. It too highlighted the war crimes and atrocities committed by US forces during the Vietnam War -- but I walked out and throughout my stay, found no visible sign of hatred towards America among regular Vietnamese. North Korea's museum to indoctrinate hatred towards the US is similar to China's museums teaching the same about Imperial Japan. The larger goal is to legimitize the ruling party and their justification for their rule. By constantly propagating the United States remains a threat to North Koreans, Kim Jong-un justifies building up his army and staying in power. China constantly bringing up anti-Japan sentiments reminds people how the Communists 'unified' China."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hP9iUSqmi_,@Antonio Ramon Ongsiako suicide rates
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hP5rBdLD22,@Homiegotdough Ok idiot
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOxJHeU7pz,I beg to differ. They have no reason to believe america wouldn't do such to them again.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOs4O3LKhE,It goes back to 1910.  North Korean side hasn't had freedom for 112 years.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOkT7HRX4R,yeah I think that if usa suddenly stopped meddling. China would swooped in .. same with Russia. and their colonial mindset.  As a person from former eastern block the usa influence is tad more better.  and we are tiny country who just can't be neutral.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOfnfR-VDy,"True. I’m Vietnamese and I bet that Americans bombed us way more than they did in North Korea. We still have museums, history lessons and all kind of things to remind the youth about it but we moved on. We open to trading and all kinds of activities. Actually the sentiment in Vietnam is the opposite now, we consider Americans as a ally and China as more of a permanent threat."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOdnZZcOwQ,"@Joost Mag Het Weten You should try the Koolaid, it's really good."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOaBIlT6sW,"have you seen what the US, a much bigger and stronger country, has done and still does to other countries to this day with their non-stop coups and invasions? NK is reasonably agressive against the US"
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hO_b7YMSTf,@Antonio Ramon Ongsiako drunk the Koolaid a little too greedily
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hO_5n0NRMN,"@Kathrine ""but in the end it keeps the country poor, fearful and brainwashed"". That's exactly their aim so I say they are succeding, no chance they will try to heal the wounds since keeping them open is so useful to them. That's why we should be more mindful in the way we intervene and interact in foreign conflicts...one bad move and you create another rogue state."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOZHyDhVyM,"@Homiegotdough Well yes and no. While it is a strategic military are for the US, they also have plenty of others around. Just Japan and Australia gives them enough bases to control the pacific. It's also because South Korea is a valuable trade partner and potential target of belligerent powers. And the US do care about the well being of the people to an extent. A happy and productive people isore beneficial than just military occupation. That's why you don't see US base in Congo even though it would counter Chinese expansion in Africa."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOY7DANu9T,"You are completely missing the point of a population that has been left in poverty and constantly brainwashed and threatened with death for decades, and a regime that bases their power on controlling the army.

It's not their choice at this point, and the regime needs to keep these external enemies as threats for absolute obedience to be possible.

That said, of course the ""west"" is not an innocent lover of democracy and freedom. We wage war when we want and where we want, and have been drawing lines on maps thousands of miles from home, with no care or knowledge about the local population it affects."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOWn8WUMog,Imagine telling someone how they must feel about their pain..Some Karen somewhere.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOWVzpIL1O,@Homiegotdough Have you been to South Korea?  It is  vibrant prosperous democracy.  So what are you saying about prosperity of the people?  The South Koreans do not want the USA to leave because the USA gives them security over the North.  That is why they are very prosperous and their economy is thriving.  Think about that.  And ask any South Korean what he/she thinks.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOWAowT2wR,@Rose it is to late for reunification even if we leave unless the Kim family is gone but I would love to see the day that north and south combine but the north is so brain washed and poor it will take some time for things to normalize.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOP3OLxAuj,"@Homiegotdough sadly, yes."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hOOkh5VNqN,@Rose You have to understand that usa would never leave south korea bcuz it gives them a lauchpad for future military conflicts against china at the all usa cares about is its dominance over the world not the prosperity of the people
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hONLoONaA8,"I agree, it would be great to move on from the conflict and reach reunification. As stated in the video, it was a conflict started by two world powers. One of them is gone, now the other needs to leave so Korea can solve it's issues. Korea can't be healed while the U.S military stays."
UgxhyN6Gml9Ii_FKDxJ4AaABAg,Good job Johnny
UgxsgxB5aXc1zHiR7xJ4AaABAg,I wonder how the world would have been if the superpowers of the time came together and experimented with the government of Korea mixing the socialist and capitalist system into a cohesive system of government - setting an example for future ruling or just another failure in human ruling. Regardless it could have been a more peaceful time.
Ugz_7WmRk9zJ0Bxh-zF4AaABAg,Dude... This was great video. Thank you for your well put together videos. My knowledge in this area is limited but I have been to the killing fields and the prisons in Cambodia and I have seen the devastation people can go through and just...move on. Its amazing and gives a new perspective of life here in America.
Ugwum9ckCB1AdxskzPJ4AaABAg,"Soviets and the US were friends?!?!?! I don't expect total historical accuracy from Johnny, but this is beyond dumb."
Ugwum9ckCB1AdxskzPJ4AaABAg.9hNVqvjxGSk9hNWLClebw1,"he didn't say they were friends, merely stating that they did form a short-lived alliance to take down the nazis in ww2. Do your research before letting prejudice take over."
UgwQGwe51IyJZTyR9Ot4AaABAg,"I remember playing Mercenaries (PS2) as a kid and wondering, ""why have I never even heard of this war""?"
UgysSRjkhTkVPoj-1il4AaABAg,"There are actuall people that are scared of North Korea? Didn't know that, thx."
UgxbI60ZfKFn1fa2mWd4AaABAg,I am baffled by the fact that Kim Jong-Un REALLY looks like his grandfather at 08:18.
UgwLmSFn7p5mgJtDX9l4AaABAg,"This kind of documentary is so damn good!,  this must be watch!!!
Don't get tired bro releasing this kind of video."
UgxXA0SmV7i41N9rEY14AaABAg,What highlighter are you using?
UgyDCDMp3rlcp88kuId4AaABAg,Winnie the Pooh is at it Again!
UgyoU1kWj4s4GeJg5dx4AaABAg,Bro wtf background music.... 👍🏻.  (For viewers use nice 🎧)
UgzGqCmKd4GNsaQY8ER4AaABAg,"I do appreciate Johnny taking the time to dive deeper into important subjects. The u.s. news media has gotten awful about editorializing everything they cover to the point that you aren't even getting news anymore - you're getting an indoctrination into specific ways to ""feel"" about things"
UgxQm9OD7j6YQMmOCWd4AaABAg,I lived in the pacific only a 3 hour flight to South Korea when tensions were high with North Korea doing those tests years ago. Thinking we could’ve been hit was kind of scary. Glad it never happened. The USA media does over exaggerate it which scares a lot more people. Thanks for the video Johnny!
UgxQm9OD7j6YQMmOCWd4AaABAg.9hNVWH2UYtR9hNo9C4Ly7T,@Rodrigo J. Da SilvaThe news can be good in some areas but if there’s war or something they may exaggerate to scare us as viewers which I don’t like
UgxQm9OD7j6YQMmOCWd4AaABAg.9hNVWH2UYtR9hNkrN0YL7C,How do you keep people engaged and fixated on the news? By scaring them. Age old tactic
UgzXl2eQBa2m93jeqpN4AaABAg,it's like how the Taiwanese aren't as worried about China as we are
UgxhUzZUTP5SSMYpuvZ4AaABAg,"Amazing study Mr Harris, I’m British Ugandan nantional living in Uganda and your videos are wonderful. Always use them to sound more intelligent than I am👍"
Ugy5csZrROb2nGITTFZ4AaABAg,Amazing video!
UgwfmPLJ33Ob57AXPIV4AaABAg,The way the US bombed everything in NK during the war make me think about how Russia is bombing civilian infrastucture in Ukrain right now.
UgyPTPZnzPUYbNx4URV4AaABAg,Thanks for this such an insightful piece
Ugw8c0SW2bkItDJoFg54AaABAg,Amazing video wow
UgwmaLwspDxjyXCQJZR4AaABAg,"Thanks man, your editing and  storytelling are more rich in terms of excitment and curiosity ....  I was waiting for this video ever since the subway one...."
UgwMLBPKKN28-nYAThV4AaABAg,"Another good video on North Korea
https://www.youtube.com/watch?v=TO7dvuDslJk

I will say this video does act as if the US comited some crime against Korea, but our defense of South Korea was just that, a defense against a forgein oppressive regime, it was the right call and I think most South Koreans would agree."
UgySFWTxApLD-YkAZOV4AaABAg,You need to win another Emmy for this Johnny. You're the fucking man!
Ugy9zEVw_65rRytF8vt4AaABAg,"good video, but you missed out on the major fact that Terenty Shtykov was chosen by stalin to teach the orphan kim song ju (who we know as kim il sung) korean because he spoke fluent russian and chinese not to mention you cant have a white russian be the ""founder"" of north korea, so they chose kim methodically. (the korean people praised a ""kim il sung"" prior to kim song ju being the ""founder"" the legitimate kim il sung was from the mt paektu region and was notible for defending korea against japanese invaders, the kim we know is from pyongyang as is SAID to be from paektu.) the regime and the russians are strategically replacing history"
UgxuZSOzvj9-vIhgMt54AaABAg,"In the future you will have a future EUROPA under attack by China, Iran and the new incoming Sowjetunion, Kim will fight with South Korea and Japan will help South, I guess. The USA will fight in all conflicts and has no chance. They will go back and safe there own nation. 

NATO against the Dictators  ore Kommusin against Democratic? 

I guess Putin is just starting thinks for a bigger crash in the next years. I think they are just playing in the ukrain to keep the world ready for the WW3. I hope not so but I have this feeling right now.

This are  just my thoughts. Pleas don't follow them but let me know about your feelings right now. How do you feel in the USA?"
UgzsQGYpXcDQJ-YjpnF4AaABAg,No one fucked up the world as much as the Brits and Americans
UgyPkwnkVXILZjI7MIt4AaABAg,Im suprised you didnt mention south korea's fascist dictatorship or the US's embargo against north korea since they are vital to understanding the modern history of the korean peninsula but overall nice video
